WARNING 2025-03-25 13:19:59,910 log Not Found: /favicon.ico
WARNING 2025-03-25 13:19:59,910 basehttp "GET /favicon.ico HTTP/1.1" 404 5868
WARNING 2025-03-25 13:20:08,156 base Session data corrupted
INFO 2025-03-25 13:20:08,177 basehttp "GET /accounts/register/ HTTP/1.1" 200 6083
INFO 2025-03-25 13:20:08,215 basehttp "GET /static/js/auth.js HTTP/1.1" 304 0
WARNING 2025-03-25 13:20:17,713 base Session data corrupted
INFO 2025-03-25 13:20:17,713 basehttp "GET / HTTP/1.1" 200 6027
WARNING 2025-03-25 13:20:18,559 base Session data corrupted
INFO 2025-03-25 13:20:18,566 basehttp "GET /jobs/ HTTP/1.1" 200 6079
INFO 2025-03-25 13:20:18,600 basehttp "GET /static/js/jobs.js HTTP/1.1" 304 0
WARNING 2025-03-25 13:20:27,100 base Session data corrupted
INFO 2025-03-25 13:20:27,102 basehttp "GET /jobs/ HTTP/1.1" 200 6079
INFO 2025-03-29 13:44:31,686 autoreload Watching for file changes with StatReloader
WARNING 2025-03-29 13:44:34,957 base Session data corrupted
INFO 2025-03-29 13:44:34,967 basehttp "GET / HTTP/1.1" 200 6023
INFO 2025-03-29 13:44:35,016 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2025-03-29 13:44:35,018 basehttp "GET /static/css/responsive.css HTTP/1.1" 304 0
INFO 2025-03-29 13:44:35,018 basehttp "GET /static/js/main.js HTTP/1.1" 304 0
WARNING 2025-03-29 13:44:35,266 log Not Found: /favicon.ico
WARNING 2025-03-29 13:44:35,267 basehttp "GET /favicon.ico HTTP/1.1" 404 5868
WARNING 2025-03-29 13:44:37,648 base Session data corrupted
INFO 2025-03-29 13:44:37,669 basehttp "GET /jobs/1/ HTTP/1.1" 200 5984
INFO 2025-03-29 13:44:37,770 basehttp "GET /static/js/jobs.js HTTP/1.1" 200 5750
WARNING 2025-03-29 13:44:40,247 base Session data corrupted
INFO 2025-03-29 13:44:40,251 basehttp "GET /jobs/ HTTP/1.1" 200 6075
WARNING 2025-03-29 13:44:43,722 base Session data corrupted
